"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1999:Q2","Black",1319469,1740948,544145,163983,93863,665604,46959,226394,421480,277773,136922,6784
"1999:Q2","Hispanic",786517,1102177,376065,90991,101198,344781,41291,147851,315660,211998,96249,7413
"1999:Q2","Other",1266286,1589350,491127,108221,206088,385969,216627,181317,323065,228810,79155,15100
"1999:Q3","White",35162138,40325459,9552095,2583492,8118769,8887288,4139926,7043889,5163321,3636708,1198220,328392
"1999:Q3","Black",1303639,1729205,550129,165176,84981,650165,54537,224218,425566,281553,136928,7085
"1999:Q3","Hispanic",794038,1105420,374903,96524,93463,335581,54683,150266,311383,207843,96899,6641
"1999:Q3","Other",1221046,1538883,478203,105541,195362,341295,234537,183944,317837,225120,79848,12869
"1999:Q4","White",37390124,42678536,9769505,2615702,9717528,9189481,4238326,7147995,5288413,3711018,1209786,367609
"1999:Q4","Black",1379135,1834842,569733,179805,94720,704392,48111,238081,455707,290454,156691,8562
"1999:Q4","Hispanic",859903,1181117,384694,89711,123550,377436,39022,166705,321213,212781,102424,6008
"1999:Q4","Other",1368986,1687869,493510,105904,221907,410445,242899,213203,318882,220222,84720,13941
"2000:Q1","White",38498603,43923298,10145906,2664742,10251224,9385203,4263653,7212570,5424695,3802718,1198464,423513
"2000:Q1","Black",1436909,1902821,587826,187727,96695,723569,48097,258906,465912,288284,167226,10402
"2000:Q1","Hispanic",895367,1201537,395961,90679,134339,391785,36881,151892,306170,197850,102973,5346
"2000:Q1","Other",1413233,1722705,501745,104780,226688,426947,258804,203741,309471,207879,85101,16492
"2000:Q2","White",38271674,43814210,10530829,2711136,9704183,9445067,4285050,7137945,5542536,3897957,1237696,406883
"2000:Q2","Black",1445902,1929088,607777,194072,90841,717896,51423,267079,483186,298900,173750,10536
"2000:Q2","Hispanic",894505,1208884,406959,95450,124223,391906,41538,148808,314380,205449,104110,4820
"2000:Q2","Other",1417162,1724253,515014,104054,211730,412352,280359,200744,307091,206799,86215,14077
"2000:Q3","White",38907427,44634164,10929270,2753120,9673593,9572595,4487108,7218478,5726737,4028912,1291209,406616
"2000:Q3","Black",1458763,1950947,609923,197946,90380,728780,56550,267367,492184,299104,182108,10972
"2000:Q3","Hispanic",920800,1224415,406258,96479,121493,398537,49027,152622,303615,193523,105908,4184
"2000:Q3","Other",1419635,1720347,504090,100638,210830,413008,289941,201840,300712,200272,87847,12592
"2000:Q4","White",38486225,44295661,11262370,2790601,8493057,9555989,4596149,7597496,5809437,4067723,1363927,377787
"2000:Q4","Black",1450378,1964641,636339,204229,80986,712873,63535,266679,514263,319175,184208,10880
"2000:Q4","Hispanic",903090,1234729,423369,105572,97085,387198,62142,159362,331639,222019,105478,4142
"2000:Q4","Other",1412685,1717502,537933,101355,190323,374285,297923,215683,304817,207868,87653,9296
"2001:Q1","White",38452108,44284350,11887245,2823260,7573223,9456585,4680054,7863982,5832242,4124105,1376185,331952
"2001:Q1","Black",1458223,1985881,671055,207326,74379,701143,69188,262790,527658,331374,186091,10194
"2001:Q1","Hispanic",899686,1240769,447001,115546,76389,370888,75040,155906,341083,235524,102135,3423
"2001:Q1","Other",1384192,1685205,577525,100600,179905,332017,279801,215358,301013,210357,85312,5343
"2001:Q2","White",39610793,45550345,12231935,2850848,8197731,9612554,4785904,7871373,5939552,4232460,1378622,328469
"2001:Q2","Black",1468367,2034782,669545,215940,80717,740593,60450,267537,566415,350588,205252,10575
"2001:Q2","Hispanic",876316,1245543,449674,113074,85577,395595,61031,140593,369228,258232,108041,2955
"2001:Q2","Other",1412126,1727482,589757,98917,198366,372283,255014,213145,315356,220920,92334,2103
"2001:Q3","White",38755088,44966359,12623982,2878552,6874717,9522696,4850619,8215793,6211271,4397558,1418099,395615
"2001:Q3","Black",1402558,1972818,646336,214960,69873,719717,62806,259126,570260,352936,204951,12374
"2001:Q3","Hispanic",870040,1220388,442497,122078,68013,376790,74051,136959,350348,244442,103090,2816
"2001:Q3","Other",1336428,1644523,590483,95723,175591,324954,240675,217097,308094,215565,88212,4318
"2001:Q4","White",40116920,46321684,12859404,2915058,7763859,9671526,4890157,8221680,6204764,4413690,1465569,325505
"2001:Q4","Black",1503585,2105689,693308,220534,82695,781944,68952,258256,602104,372241,219793,10070
"2001:Q4","Hispanic",882188,1288174,480296,126896,71507,397991,65483,146000,405985,291766,111544,2676
"2001:Q4","Other",1408829,1751650,620984,101772,200098,387130,212897,228767,342821,247239,94921,661
"2002:Q1","White",40563055,46849496,13114688,2932332,7789204,9839083,4918963,8255226,6286441,4516716,1450198,319527
"2002:Q1","Black",1582826,2200631,733857,222257,87425,805768,80431,270894,617806,380240,228157,9408
"2002:Q1","Hispanic",927977,1347591,521956,136038,68725,398752,71762,150358,419614,305168,111927,2520
"2002:Q1","Other",1466597,1820783,664100,107644,201365,397673,207909,242092,354186,260284,93234,669
"2002:Q2","White",39980894,46403467,13340575,2955910,7033798,9763662,4957108,8352414,6422573,4635561,1498140,288871
"2002:Q2","Black",1621543,2247748,767866,219256,84835,793960,101799,280031,626204,394700,223579,7925
"2002:Q2","Hispanic",941495,1380547,564485,153924,55620,372667,97484,136367,439052,328623,108201,2228
"2002:Q2","Other",1432675,1800834,711634,113883,186557,360927,200859,226974,368159,280245,87724,191
"2002:Q3","White",38956174,45559756,13654390,2991510,5726545,9670581,4999185,8517546,6603582,4791036,1544466,268081
"2002:Q3","Black",1625674,2250372,777796,211360,76223,780811,127027,277156,624698,400899,217200,6599
"2002:Q3","Hispanic",975467,1422445,590105,170691,35209,344600,130018,151821,446978,339015,105612,2351
"2002:Q3","Other",1374135,1761529,725490,117207,160327,323875,191601,243029,387395,302670,84330,395
"2002:Q4","White",39975920,46752655,13976460,3018461,6067227,9831876,5122945,8735686,6776735,4947832,1568126,260777
"2002:Q4","Black",1663611,2305794,787631,211485,83738,820787,129613,272541,642183,408341,227854,5988
"2002:Q4","Hispanic",1009948,1473287,611318,174803,39711,359132,125430,162893,463339,349582,111750,2007
"2002:Q4","Other",1426598,1841370,743221,121456,170702,367464,182963,255562,414772,325373,89278,121
"2003:Q1","White",40089174,46942588,14229460,3023832,5710066,9942755,5268385,8768089,6853414,5029098,1550743,273573
"2003:Q1","Black",1700581,2368517,819701,211676,83726,821969,142794,288652,667936,429468,232952,5515
"2003:Q1","Hispanic",1025175,1529653,648047,185216,35008,352760,139657,168965,504477,388293,114070,2114
"2003:Q1","Other",1447392,1897584,800414,128869,164210,351057,182776,270258,450192,358472,91358,362
"2003:Q2","White",41793890,48918394,14536713,3047669,6750279,10251924,5401894,8929914,7124504,5207318,1555168,362017
"2003:Q2","Black",1756025,2458170,842035,215476,98070,857797,138823,305969,702145,449698,245687,6760
"2003:Q2","Hispanic",1045269,1585218,675430,187256,52958,374322,126781,168472,539949,415920,122042,1987
"2003:Q2","Other",1521149,2013659,841268,135693,186771,388958,192040,268930,492511,390563,99034,2914
"2003:Q3","White",42554875,49915577,14898509,3083670,7138021,10391223,5538812,8865342,7360702,5440511,1585423,334768
"2003:Q3","Black",1791919,2498650,853441,213065,105666,874625,143234,308619,706731,452469,248405,5857
"2003:Q3","Hispanic",1092684,1625530,694335,193291,60266,377683,128361,171595,532845,406615,124718,1513
"2003:Q3","Other",1563189,2075386,862166,140846,197079,396940,192970,285384,512196,408294,101130,2773
"2003:Q4","White",44273209,51787996,15216961,3119712,8004535,10677073,5666137,9103580,7514787,5579299,1604832,330656
"2003:Q4","Black",1853113,2581515,884629,214893,117985,913830,138755,311424,728402,465736,256677,5990
"2003:Q4","Hispanic",1143892,1705549,734462,195313,77365,397654,116094,184661,561657,426783,132212,2662
"2003:Q4","Other",1655161,2209629,910492,147747,215693,439737,204168,291791,554467,443113,109211,2144
"2004:Q1","White",46514921,54147840,15767743,3162267,8429811,10873831,5865869,10048319,7632919,5696213,1591555,345151
"2004:Q1","Black",1943071,2683221,932486,214901,126085,943836,144510,321404,740150,476653,257728,5769
"2004:Q1","Hispanic",1196094,1774871,772050,203905,87675,401516,120432,189293,578777,441830,134567,2380
"2004:Q1","Other",1769351,2361290,971547,156685,225636,464894,213653,328876,591939,474975,112623,4342
"2004:Q2","White",47035102,54957154,16281585,3212904,8309420,11036463,6199430,9917352,7922052,5957887,1605179,358986
"2004:Q2","Black",2016678,2757016,966367,210291,129261,972998,153239,324858,740338,478753,256134,5452
"2004:Q2","Hispanic",1257372,1823496,800314,209277,89443,404121,129850,190491,566124,426899,136973,2253
"2004:Q2","Other",1813712,2433806,1001250,162639,225258,488352,227316,328991,620095,496701,116254,7140
"2004:Q3","White",48024482,56111887,16747241,3229779,8299728,11207720,6510729,10116690,8087405,6099444,1655402,332558
"2004:Q3","Black",2126614,2883334,1056422,207770,134168,992162,166286,326527,756720,503098,249327,4296
"2004:Q3","Hispanic",1325091,1927045,870923,217542,98556,397959,145524,196541,601954,460884,139475,1595
"2004:Q3","Other",1902178,2573105,1098491,172745,223605,495203,253141,329920,670928,541979,120671,8278
"2004:Q4","White",49880298,58246557,17333941,3282134,8985606,11559659,6715871,10369347,8366259,6291811,1691371,383078
"2004:Q4","Black",2167924,2948921,1073144,215573,134970,1023193,167984,334057,780997,523243,252744,5010
"2004:Q4","Hispanic",1417476,2034737,907451,217532,108089,421724,159590,220351,617261,470062,144898,2301
"2004:Q4","Other",2185137,2899634,1175404,182933,255047,578514,305609,402127,714497,574032,131106,9359
"2005:Q1","White",50569706,58975044,17840521,3316602,8998251,11643980,6825602,10350087,8405337,6366945,1663002,375390
"2005:Q1","Black",2190511,3007372,1113032,219841,129864,1018458,177400,348777,816861,561704,250836,4321
"2005:Q1","Hispanic",1426157,2103299,954986,223621,107479,419520,185671,212021,677142,525419,148777,2946
"2005:Q1","Other",2344336,3127846,1272362,195019,274695,606541,351845,427383,783510,634952,142359,6199
"2005:Q2","White",51741032,60302122,18271616,3350302,9263588,11840729,7059479,10516408,8561090,6499078,1680930,381083
"2005:Q2","Black",2245122,3103839,1179957,228130,127606,1030500,185820,351826,858717,607290,247302,4125
"2005:Q2","Hispanic",1487216,2223961,1025032,229525,113305,424898,210245,220956,736745,580474,152068,4203
"2005:Q2","Other",2583929,3434307,1399794,210336,299533,652360,401532,470751,850377,692856,152090,5431
"2005:Q3","White",52941861,61739454,18859282,3377013,9750176,12055281,7300513,10397189,8797593,6707205,1715215,375173
"2005:Q3","Black",2303726,3186736,1228789,231149,127441,1048171,191881,359305,883010,635013,244048,3950
"2005:Q3","Hispanic",1566768,2327278,1076627,228873,124868,434108,230575,232227,760510,599207,156321,4981
"2005:Q3","Other",2809109,3712889,1487745,220875,328017,706193,454732,515328,903780,736568,162801,4411
"2005:Q4","White",54126273,63141163,19396332,3410697,9896992,12264361,7511623,10661159,9014890,6908507,1751379,355004
"2005:Q4","Black",2355435,3252622,1272135,233838,124199,1063615,198658,360177,897187,655391,238184,3612
"2005:Q4","Hispanic",1652832,2421990,1119877,229648,130440,439672,252372,249980,769158,604256,158965,5936
"2005:Q4","Other",3014640,3962668,1568538,232043,348982,753119,510022,549964,948028,772244,172027,3757
"2006:Q1","White",55488403,64698144,19335313,3437782,11079488,12446873,7575071,10823616,9209741,7069079,1759821,380841
"2006:Q1","Black",2396170,3333726,1305140,242525,129772,1080206,197643,378441,937556,698193,235292,4070
