"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1992:Q2","pct80to99",42.8,43.2,42,36.6,47.2,47.8,42,41.4,45.7,50.2,30.1,46.6
"1992:Q2","pct60to80",17.2,18.3,20.2,22.2,10.8,23.5,12.3,16,24.9,25,27.3,12.4
"1992:Q2","pct40to60",11.9,12.1,13.8,15.6,7.1,12.4,8.7,12.5,13.5,11.6,21.4,8
"1992:Q2","pct20to40",7.5,7.3,9.9,10.2,3.5,6.7,2.9,7.8,6.6,5,13,3.8
"1992:Q2","pct00to20",3.4,3.3,5,4.8,1.4,2.4,1.7,3.1,2.7,1.7,6.7,1.5
"1992:Q3","pct99to100",17.2,15.7,8.8,10.3,30.5,7.4,32.7,18.9,6.5,6.6,1.5,29
"1992:Q3","pct80to99",42.7,43.1,41.3,36.7,46.8,48,41.6,41.7,45,49.4,29.7,45.8
"1992:Q3","pct60to80",17.4,18.4,20.4,22.3,10.7,23.4,12.4,16,24.3,24.3,27.1,11.6
"1992:Q3","pct40to60",11.8,12.1,14,15.8,7.1,12.1,8.7,12.6,14.2,12.4,21.5,8.4
"1992:Q3","pct20to40",7.4,7.4,10.1,10.2,3.5,6.6,2.7,7.8,7,5.3,13.6,3.8
"1992:Q3","pct00to20",3.5,3.4,5.5,4.7,1.4,2.4,1.9,3.1,3,2,6.6,1.4
"1992:Q4","pct99to100",17.4,15.9,8.8,10.6,30.5,7.1,33.4,19,6.3,6.5,1.4,27.9
"1992:Q4","pct80to99",43,43.3,41.1,36.7,48.9,48.2,41.2,41.5,44.8,49.1,30.1,44.9
"1992:Q4","pct60to80",17.4,18.4,20.6,22.3,10,23.9,12.5,16.1,24.4,24.3,27.1,12.7
"1992:Q4","pct40to60",11.5,11.9,14,15.6,6.2,11.9,8.6,12.5,14.2,12.5,21.3,8.4
"1992:Q4","pct20to40",7.4,7.3,10.1,10.1,3.4,6.7,2.9,7.8,7.1,5.4,13.3,4.4
"1992:Q4","pct00to20",3.3,3.3,5.4,4.6,1,2.3,1.4,3.1,3.1,2.2,6.7,1.8
"1993:Q1","pct99to100",17.6,16.1,9.2,11.3,30.2,6.8,33.6,19.3,6.2,6.7,0.2,27.4
"1993:Q1","pct80to99",43.3,43.6,42.3,36.2,49.4,48.2,41.2,41.3,46,50.2,31.2,45.6
"1993:Q1","pct60to80",17,18.1,20,22.2,9.9,23.5,12.4,16.1,25.1,25.4,27,12.6
"1993:Q1","pct40to60",11.5,11.7,13.6,15.3,6,12.1,8.5,12.2,13.1,11.1,21.2,7.8
"1993:Q1","pct20to40",7.4,7.3,9.8,10.1,3.4,6.9,3,7.9,6.7,5,12.9,5
"1993:Q1","pct00to20",3.2,3.2,5,4.9,1,2.4,1.3,3.2,2.9,1.7,7.5,1.7
"1993:Q2","pct99to100",17.6,16,9.1,11.2,29.7,6.6,33.7,19.6,6.1,6.5,0,26.6
"1993:Q2","pct80to99",43.2,43.5,42,36.2,49.9,48.4,40.7,40.9,45.7,49.7,31.9,44.9
"1993:Q2","pct60to80",17.1,18.2,20.2,22.3,10,23.4,12.6,16.3,25,25.3,26.5,13.2
"1993:Q2","pct40to60",11.4,11.7,13.7,15.3,6,12.2,8.5,12.1,13.3,11.4,21,7.8
"1993:Q2","pct20to40",7.5,7.4,9.9,10,3.5,7,3.2,7.9,6.8,5.2,12.6,5.5
"1993:Q2","pct00to20",3.3,3.2,5.1,4.9,1,2.4,1.5,3.2,3.1,1.9,8,2
"1993:Q3","pct99to100",17.6,16,9,11.1,29.8,6.5,33.8,19.9,6,6.5,0,26.3
"1993:Q3","pct80to99",43,43.4,41.4,36.3,50.1,48.4,40.4,40.6,45.4,49,32.3,46.7
"1993:Q3","pct60to80",17.2,18.3,20.5,22.4,9.9,23.3,12.6,16.4,25,25.3,26.5,12.7
"1993:Q3","pct40to60",11.3,11.6,13.8,15.3,5.8,12.3,8.4,11.9,13.5,11.7,20.8,7.1
"1993:Q3","pct20to40",7.5,7.4,10.1,10,3.4,7.1,3.3,8,6.9,5.5,12.3,5.8
"1993:Q3","pct00to20",3.3,3.3,5.2,4.9,1,2.4,1.6,3.2,3.2,2,8.1,1.3
"1993:Q4","pct99to100",17.8,16.2,9,11,29.7,6.4,34.2,20.3,6.1,6.5,0.5,26.1
"1993:Q4","pct80to99",43,43.3,41.4,36.2,50.5,48.2,39.8,40.2,45.2,48.8,32.3,47.5
"1993:Q4","pct60to80",17.3,18.3,20.6,22.5,9.8,23.6,12.7,16.4,25.1,25.6,26.2,12.4
"1993:Q4","pct40to60",11.2,11.5,13.7,15.3,5.7,12.2,8.3,11.8,13.4,11.6,20.8,6.7
"1993:Q4","pct20to40",7.5,7.5,10.1,10,3.5,7.1,3.4,8,7.1,5.6,12.3,6.2
"1993:Q4","pct00to20",3.3,3.3,5.2,4.9,0.9,2.4,1.6,3.2,3.2,2,7.8,1.1
"1994:Q1","pct99to100",17.8,16.1,9.2,11,29,6.4,33.3,21.1,6.1,6.7,0,25.7
"1994:Q1","pct80to99",42.8,43.2,42.1,36.1,49.8,48.4,39.2,40,45.7,49.3,33.3,46.8
"1994:Q1","pct60to80",17.1,18.2,20.2,22.5,10.3,23.3,12.9,16,25.6,26.5,25.2,12.7
"1994:Q1","pct40to60",11.4,11.5,13.5,15.3,6.1,12.4,8.4,11.6,12.7,10.7,20.8,6.8
"1994:Q1","pct20to40",7.5,7.4,9.9,9.9,3.6,7.1,3.6,8,6.8,5.3,11.9,6.7
