"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2005:Q1","HS",8539929,10622192,3689046,909277,717777,2671404,917289,1717399,2082264,1504615,552814,24834
"2005:Q1","NoHS",2353444,2788068,1348831,248871,130547,374263,218758,466797,434624,310357,118489,5778
"2005:Q2","College",37322849,43146712,12366458,1963734,7807848,8017848,5401545,7589279,5823863,4562396,960941,300525
"2005:Q2","SomeCollege",9694720,12230410,4332785,874833,1116354,2864745,1248711,1792981,2535691,1886759,588908,60024
"2005:Q2","HS",8718839,10919996,3838044,927653,749247,2697500,975690,1731861,2201158,1612534,562687,25936
"2005:Q2","NoHS",2320892,2767110,1339113,252073,130582,368392,231131,445819,446218,318009,119852,8357
"2005:Q3","College",38468934,44440365,12772212,1971512,8235138,8229311,5643957,7588235,5971431,4693668,977968,299795
"2005:Q3","SomeCollege",9886253,12497155,4499217,887049,1160432,2931673,1264992,1753791,2610902,1958156,600161,52585
"2005:Q3","HS",8949263,11243211,4008657,941824,800909,2733428,1028044,1730348,2293948,1690745,576920,26283
"2005:Q3","NoHS",2317012,2785626,1372356,257523,134024,349340,240708,431675,468613,335425,123336,9853
"2005:Q4","College",39609045,45703878,13150421,1982835,8376071,8446102,5871270,7877180,6094833,4810494,993786,290553
"2005:Q4","SomeCollege",10018992,12689783,4636736,901482,1166916,2975571,1273130,1735948,2670791,2022980,608971,38840
"2005:Q4","HS",9190424,11562904,4158763,959578,825947,2762084,1077664,1778867,2372480,1753116,591696,27668
"2005:Q4","NoHS",2330719,2821878,1410963,262330,131679,337011,250610,429286,491159,353809,126102,11248
"2006:Q1","College",40791780,47055885,13164362,1993812,9368640,8602959,5978304,7947808,6264105,4956018,997976,310111
"2006:Q1","SomeCollege",10381142,13104178,4673099,923669,1294880,3048183,1261704,1902644,2723036,2062332,616415,44289
"2006:Q1","HS",9353736,11834221,4255369,975126,944321,2799266,1100353,1759787,2480485,1855333,594687,30465
"2006:Q1","NoHS",2248612,2755968,1360437,268249,149270,324484,249810,403718,507356,365857,128507,12992
"2006:Q2","College",40747626,47154116,13317634,2004659,9071817,8714799,6062850,7982357,6406490,5086200,1003992,316298
"2006:Q2","SomeCollege",10347101,13139379,4732788,938969,1257209,3020977,1242041,1947395,2792277,2135576,617079,39621
"2006:Q2","HS",9398446,11973315,4364862,995964,934811,2801593,1134653,1741432,2574870,1940912,601096,32862
"2006:Q2","NoHS",2243254,2769770,1379528,269749,142080,339079,256137,383198,526516,383960,127444,15112
"2006:Q3","College",41419328,47964208,13399861,2017196,9349025,8869163,6200643,8128319,6544880,5180929,1034759,329192
"2006:Q3","SomeCollege",10452412,13326879,4777519,951506,1298773,3125499,1250657,1922924,2874467,2199496,633163,41808
"2006:Q3","HS",9641865,12294443,4473961,1011315,987393,2847406,1170147,1804221,2652578,2005634,611815,35128
"2006:Q3","NoHS",2238994,2788103,1395642,278431,147625,314084,258358,393962,549108,400625,131704,16779
"2006:Q4","College",42289153,48944671,13388847,2024273,10034830,9050215,6299875,8146631,6655519,5239473,1054072,361974
"2006:Q4","SomeCollege",10660384,13591373,4801562,965663,1404200,3268832,1262285,1888830,2930988,2225602,647717,57669
"2006:Q4","HS",9951944,12678135,4579938,1021718,1090665,2909086,1204289,1872439,2726191,2066162,618633,41397
"2006:Q4","NoHS",2227321,2791688,1371732,286853,164816,295624,258455,414207,564367,409037,136294,19036
"2007:Q1","College",42855323,49597974,13189221,2032116,10498393,9193807,6331659,8352777,6742651,5338476,1053517,350657
"2007:Q1","SomeCollege",10956968,13893929,4754974,987342,1485944,3304823,1245783,2115063,2936961,2243897,645716,47348
"2007:Q1","HS",10124975,12914539,4648470,1036690,1175475,2930973,1236431,1886501,2789565,2142315,607133,40117
"2007:Q1","NoHS",2171055,2742457,1305082,288416,179389,303306,261671,404594,571402,417763,133805,19834
"2007:Q2","College",42968537,49841590,13040525,2043381,10742906,9395294,6345788,8273697,6873053,5421128,1067663,384262
"2007:Q2","SomeCollege",11116914,14115293,4705719,1004695,1541447,3456309,1220399,2186723,2998379,2273564,658636,66179
"2007:Q2","HS",10260859,13131509,4728731,1046667,1239175,2979484,1240400,1897052,2870650,2216466,612855,41328
"2007:Q2","NoHS",2113783,2699779,1268251,296572,190215,285481,252495,406766,585996,426133,137811,22052
"2007:Q3","College",43358702,50332274,12866567,2051437,10779843,9549917,6345312,8739198,6973572,5493519,1109494,370559
"2007:Q3","SomeCollege",11217046,14248983,4613659,1019173,1580568,3531366,1191994,2312224,3031937,2309941,673278,48719
"2007:Q3","HS",10454634,13414446,4802726,1057397,1287438,2998576,1261406,2006904,2959812,2280805,632088,46919
"2007:Q3","NoHS",2115981,2718321,1250161,299351,200066,280812,250810,437121,602340,435183,140692,26465
"2007:Q4","College",42935022,50034171,12774493,2074218,10247693,9544344,6172606,9220816,7099149,5569222,1138199,391728
"2007:Q4","SomeCollege",11028899,14093775,4563452,1033550,1502590,3472701,1214702,2306780,3064876,2321607,678706,64563
"2007:Q4","HS",10397591,13401829,4662307,1070738,1214169,3061682,1287012,2105921,3004238,2304460,651789,47989
"2007:Q4","NoHS",2118829,2712830,1201219,295436,183632,322816,255049,454678,594001,429700,140783,23519
"2008:Q1","College",41356411,48555258,12392222,2100522,9396628,9381524,5732514,9551849,7198847,5628621,1149229,420997
"2008:Q1","SomeCollege",10914952,14014426,4461385,1046660,1418185,3307073,1201388,2579734,3099474,2346820,667037,85617
"2008:Q1","HS",10268045,13262403,4520651,1090353,1128505,3104583,1305497,2112814,2994359,2291937,652569,49852
"2008:Q1","NoHS",2116214,2700257,1135331,284949,172229,396774,257347,453627,584043,429204,133173,21666
"2008:Q2","College",40426185,47626925,12117327,2119868,9042324,9428495,5456816,9462095,7200740,5665447,1163278,372014
"2008:Q2","SomeCollege",10704853,13800755,4314504,1048918,1360478,3272196,1156631,2648030,3095903,2372627,666379,56897
"2008:Q2","HS",10091317,13002231,4362572,1097550,1072237,3145988,1268191,2055694,2910913,2207760,659048,44106
"2008:Q2","NoHS",2078023,2664991,1118800,281473,159196,431734,243230,430558,586968,437040,131747,18180
"2008:Q3","College",39190160,46492385,11917215,2138457,7903983,9386928,5331988,9813813,7302225,5659951,1189077,453197
"2008:Q3","SomeCollege",10196329,13331631,4137645,1059402,1178343,3120916,1113379,2721947,3135302,2362541,661954,110807
"2008:Q3","HS",9715394,12647624,4187977,1107991,918489,3140102,1256042,2037021,2932229,2210071,666708,55450
"2008:Q3","NoHS",1955114,2521230,1092132,270919,125257,381434,242949,408539,566116,421302,126074,18741
"2008:Q4","College",37224575,44388067,11660598,2136782,6160818,9164609,4894726,10370534,7163492,5642415,1205720,315356
"2008:Q4","SomeCollege",9461080,12452313,4029261,1066142,957343,2812725,1054893,2531948,2991233,2333711,638407,19114
"2008:Q4","HS",9597686,12534535,4073751,1117452,727868,3130302,1271189,2213973,2936849,2197384,686165,53300
"2008:Q4","NoHS",1915829,2451168,1023760,244881,95460,371040,251392,464636,535339,403611,113496,18232
"2009:Q1","College",36563015,43692668,11338828,2136853,5515158,9227121,4697538,10777169,7129653,5657589,1189876,282188
"2009:Q1","SomeCollege",9356759,12326140,3975301,1066645,837155,2681163,957664,2808212,2969381,2330383,623740,15258
"2009:Q1","HS",9288911,12192623,4009638,1115921,629899,3106958,1201237,2128971,2903712,2199166,660142,44405
"2009:Q1","NoHS",1727067,2238060,943251,231861,73663,344374,235091,409820,510993,389887,104384,16721
"2009:Q2","College",37410250,44571942,11196468,2145437,6750320,9494937,4492060,10492720,7161692,5684089,1176071,301531
"2009:Q2","SomeCollege",9305493,12294982,3837551,1061101,979066,2847107,872947,2697209,2989488,2340435,632112,16941
"2009:Q2","HS",9251148,12066697,3882220,1102094,738703,3139831,1085039,2118811,2815550,2132946,633606,48998
"2009:Q2","NoHS",1750438,2262367,931263,239342,85504,397404,195457,413397,511929,389486,107083,15360
"2009:Q3","College",38756533,45951826,11135618,2147980,7996072,9781132,4379532,10511492,7195293,5674941,1186127,334224
"2009:Q3","SomeCollege",9645186,12658304,3715186,1050990,1116528,3046940,826372,2902288,3013117,2345608,648524,18986
"2009:Q3","HS",9204508,11959618,3766779,1084288,845016,3190582,1010932,2062022,2755111,2087879,612786,54446
"2009:Q3","NoHS",1744494,2251952,934073,247651,97394,423643,167543,381647,507458,381211,111274,14973
"2009:Q4","College",39439430,46674708,11119592,2167514,8284295,9963430,4376498,10763379,7235279,5690353,1191550,353375
"2009:Q4","SomeCollege",9124452,12139389,3646640,1060512,1122634,3133600,806773,2369230,3014937,2325374,654556,35007
"2009:Q4","HS",9336538,12046784,3687442,1080928,848707,3212775,989372,2227561,2710246,2055817,597198,57231
"2009:Q4","NoHS",1740425,2234752,897322,251066,91498,403399,157787,433680,494327,369593,111712,13022
"2010:Q1","College",40361553,47570706,11178855,2169914,8836606,10257857,4409958,10717515,7209153,5661744,1170836,376574
"2010:Q1","SomeCollege",9564011,12562753,3581869,1057696,1159212,3242155,793466,2728355,2998743,2302318,650767,45658
"2010:Q1","HS",9235250,11874018,3609876,1070009,878820,3251053,979221,2085038,2638767,1987919,562142,88706
"2010:Q1","NoHS",1659436,2139488,888521,253084,89148,384894,151351,372489,480052,358833,109297,11921
"2010:Q2","College",40295069,47538169,11232532,2164192,8140147,10413064,4581167,11007068,7243100,5673021,1176529,393550
"2010:Q2","SomeCollege",9202717,12186814,3523542,1058032,1038774,3083167,809591,2673707,2984097,2288944,638227,56926
"2010:Q2","HS",9103504,11688155,3534367,1069415,785702,3213719,1049194,2035759,2584651,1929390,561531,93729
"2010:Q2","NoHS",1600922,2064049,871511,239170,66819,376360,173603,336587,463127,351691,102117,9319
"2010:Q3","College",41822657,49084790,11151912,2163832,9175527,10794702,4706221,11092596,7262133,5666692,1195107,400334
"2010:Q3","SomeCollege",9426533,12422294,3521410,1052397,1134421,3273821,826378,2613867,2995761,2281128,653070,61563
"2010:Q3","HS",9313447,11824489,3504821,1055860,867406,3273358,1067079,2055964,2511043,1873850,549681,87512
"2010:Q3","NoHS",1594720,2049459,834705,248192,71472,386406,170849,337836,454739,343098,105929,5711
"2010:Q4","College",43045234,50322830,11010553,2182147,9957819,11032993,4840716,11298601,7277596,5590480,1263286,423829
"2010:Q4","SomeCollege",9481677,12463223,3469757,1053538,1247839,3497811,868246,2326033,2981546,2211477,683968,86101
"2010:Q4","HS",9552957,12086625,3487289,1049740,916994,3404311,1039220,2189071,2533668,1860057,586195,87416
"2010:Q4","NoHS",1571873,2022593,796641,250017,80074,358011,157782,380069,450720,329949,113361,7410
"2011:Q1","College",43681717,50968930,10883322,2207849,10649559,11142552,4942331,11143316,7287213,5583756,1264138,439319
"2011:Q1","SomeCollege",9971186,12946097,3357155,1056816,1352350,3627889,899481,2652405,2974911,2183637,686586,104688
"2011:Q1","HS",9553569,12041899,3419185,1052494,959751,3497024,1014045,2099400,2488330,1839345,566639,82345
"2011:Q1","NoHS",1518793,1967889,788236,251081,87622,340548,147005,353398,449096,330024,111052,8020
"2011:Q2","College",44107184,51385264,10899734,2233520,10620424,11191176,5041256,11399153,7278080,5567512,1279828,430740
"2011:Q2","SomeCollege",10044388,12970641,3287762,1068020,1368419,3651800,926250,2668389,2926254,2133581,689527,103145
"2011:Q2","HS",9548871,12052235,3373878,1060888,935404,3558609,1003416,2120041,2503364,1854372,574984,74008
"2011:Q2","NoHS",1492463,1930021,771660,246621,83806,334530,142990,350415,437558,320226,108851,8480
"2011:Q3","College",42946997,50215085,10761407,2252372,9064024,11043651,5112250,11981382,7268089,5547991,1324610,395487
"2011:Q3","SomeCollege",9775956,12666747,3315509,1069454,1190245,3404534,932103,2754902,2890791,2128955,679395,82441
"2011:Q3","HS",9440511,11939860,3409501,1080014,770737,3538938,1015930,2124740,2499349,1822924,599885,76540
"2011:Q3","NoHS",1424326,1855323,765503,228789,57314,322105,153510,328102,430997,323573,98596,8827
"2011:Q4","College",43847808,51122101,10647078,2265669,9613207,11153900,5269223,12173024,7274293,5535236,1350011,389045
"2011:Q4","SomeCollege",9878452,12751627,3313589,1069266,1278872,3605610,982565,2501725,2873175,2091493,698718,82965
"2011:Q4","HS",9686145,12204569,3413028,1074637,804412,3653033,1001317,2258143,2518424,1833600,604689,80135
"2011:Q4","NoHS",1397703,1826162,731504,235126,61958,288714,142565,366295,428460,316039,103144,9277
"2012:Q1","College",45035847,52321940,10599751,2286757,10813206,11361145,5402059,11859023,7286093,5537094,1348045,400953
"2012:Q1","SomeCollege",10583401,13432505,3259530,1076777,1451918,3855177,1024476,2764627,2849104,2040248,710785,98072
"2012:Q1","HS",9786127,12273200,3369349,1071332,897048,3782171,972097,2181203,2487074,1830076,581009,75989
"2012:Q1","NoHS",1354602,1778995,701375,244174,75844,278402,127041,352160,424394,309893,105649,8851
"2012:Q2","College",45042879,52325851,10741584,2298581,10475762,11333453,5512651,11963820,7282973,5518438,1378823,385712
"2012:Q2","SomeCollege",10675419,13501183,3273596,1075948,1431106,3806410,1050448,2863676,2825764,2020601,712897,92266
"2012:Q2","HS",9735276,12217370,3372942,1077100,850090,3815388,971859,2129991,2482095,1811361,597017,73717
"2012:Q2","NoHS",1349919,1769400,723773,237465,67466,279561,128530,332604,419481,308176,102181,9123
"2012:Q3","College",46376889,53682703,10867526,2311613,11108810,11445946,5726705,12222103,7305814,5497361,1410316,398137
"2012:Q3","SomeCollege",10983291,13817223,3342339,1074056,1541346,3946083,1120023,2793377,2833933,1997654,729601,106678
"2012:Q3","HS",9959985,12454902,3411689,1074470,892645,3907756,980438,2187904,2494917,1818047,605984,70886
"2012:Q3","NoHS",1390857,1806918,731276,240595,74035,288249,126736,346028,416061,301179,105166,9716
"2012:Q4","College",47027640,54395418,10989556,2331445,11172950,11503987,5865779,12531701,7367778,5506188,1450615,410974
"2012:Q4","SomeCollege",11106586,13945241,3391436,1079432,1580841,3953187,1160134,2780210,2838655,1973929,735479,129247
"2012:Q4","HS",10069216,12541023,3427984,1080326,883796,3954365,980506,2214046,2471807,1778352,624232,69223
"2012:Q4","NoHS",1431845,1847333,737398,236284,72084,327346,128122,346100,415488,303559,103246,8683
"2013:Q1","College",48965162,56284159,11329446,2350332,12465373,11796631,6022705,12319673,7318997,5462055,1443566,413376
"2013:Q1","SomeCollege",11776085,14591922,3450307,1084159,1791741,4229359,1219902,2816453,2815837,1928210,752442,135185
"2013:Q1","HS",10224302,12748375,3433351,1073727,986607,4110169,956595,2187927,2524073,1849330,610257,64486
"2013:Q1","NoHS",1472438,1870626,757635,242736,89605,316452,116242,347956,398188,279414,108232,10542
"2013:Q2","College",49475951,56813221,11642756,2363408,12598155,11968922,6244094,11995886,7337270,5462420,1466193,408657
"2013:Q2","SomeCollege",12253258,15072492,3556347,1083451,1858869,4345530,1298876,2929419,2819234,1910988,762722,145524
"2013:Q2","HS",10260172,12780491,3466688,1070117,986297,4210585,967149,2079655,2520319,1836212,622673,61434
"2013:Q2","NoHS",1496262,1892398,789365,238669,90020,327297,119674,327373,396136,275652,109349,11135
"2013:Q3","College",51116944,58515190,11960389,2384394,13218135,12276011,6488401,12187861,7398246,5486037,1504551,407658
"2013:Q3","SomeCollege",12624524,15478342,3674724,1081951,2002175,4535464,1389389,2794640,2853819,1918149,780537,155133
"2013:Q3","HS",10502794,13004386,3496336,1066497,1030792,4332186,970437,2108138,2501592,1813421,633476,54696
"2013:Q3","NoHS",1598134,1999267,837687,236095,98477,379399,120920,326689,401133,277570,112609,10955
"2013:Q4","College",52789129,60246577,12216997,2386676,14054255,12718208,6715671,12154770,7457448,5491663,1530879,434906
"2013:Q4","SomeCollege",12779951,15661501,3709461,1082145,2024922,4818515,1410006,2616451,2881550,1909895,808020,163635
"2013:Q4","HS",10687202,13166402,3536958,1049023,1074029,4372195,978370,2155828,2479200,1790643,627787,60770
"2013:Q4","NoHS",1683413,2105959,859463,261729,116948,375910,122135,369774,422546,286283,124728,11535
"2014:Q1","College",54195444,61675584,12464216,2387437,14823177,12910186,6784488,12306080,7480139,5501232,1546150,432758
"2014:Q1","SomeCollege",13025823,15871651,3737238,1088331,2049508,4849137,1374702,2772736,2845829,1885377,814278,146174
"2014:Q1","HS",10670021,13107009,3557144,1037366,1113115,4305089,968347,2125948,2436988,1763408,610394,63186
"2014:Q1","NoHS",1778151,2208935,865871,271876,134962,429958,126495,379774,430784,292417,127057,11310
"2014:Q2","College",55622785,63203573,12719590,2400514,15680435,13126183,6922364,12354486,7580787,5523916,1581097,475774
"2014:Q2","SomeCollege",13187438,16067013,3816904,1095305,2091352,4969066,1367793,2726591,2879574,1881219,834908,163447
"2014:Q2","HS",10735951,13139347,3608393,1026502,1160090,4263349,961405,2119607,2403396,1723293,613498,66605
"2014:Q2","NoHS",1866794,2317476,882843,287041,154648,463206,129621,400117,450682,303561,135591,11531
"2014:Q3","College",55968863,63652696,13009587,2416869,15439943,13219389,7145047,12421861,7683832,5560175,1632223,491434
"2014:Q3","SomeCollege",13305127,16188928,3877999,1107938,2000947,4965906,1387289,2848850,2883801,1872217,850921,160662
"2014:Q3","HS",10611711,12996735,3631258,1019880,1111596,4177728,988657,2067614,2385024,1697709,620426,66889
"2014:Q3","NoHS",1935959,2400043,897807,295158,155665,502097,146561,402756,464084,312174,140588,11322
"2014:Q4","College",57582063,65332974,13251061,2429082,16009144,13388256,7395343,12860089,7750912,5596089,1666378,488445
"2014:Q4","SomeCollege",13324629,16202837,3907394,1117626,2015857,5077206,1419388,2665365,2878207,1858384,871835,147988
"2014:Q4","HS",10634444,13007696,3621252,1005095,1132920,4127619,1005797,2115014,2373252,1679763,624998,68491
"2014:Q4","NoHS",2028371,2507360,906440,307523,170479,525154,158153,439612,478989,318294,149294,11401
"2015:Q1","College",59003978,66779071,13531611,2445277,16542691,13586454,7607918,13065121,7775094,5606420,1678126,490548
"2015:Q1","SomeCollege",13588627,16444370,3952516,1129754,2029542,5089993,1438942,2803623,2855743,1840656,876654,138433
"2015:Q1","HS",10578684,12915388,3613621,995770,1150657,4042580,1026826,2085933,2336704,1654742,611862,70101
"2015:Q1","NoHS",2175300,2660406,924312,314321,185138,618307,174940,443388,485106,322246,150911,11950
"2015:Q2","College",59512275,67401168,13846863,2475816,16671994,13714992,7774119,12917384,7888893,5660318,1720187,508389
"2015:Q2","SomeCollege",13654246,16523514,4032315,1149321,1994405,5070464,1443544,2833465,2869268,1838546,890573,140149
"2015:Q2","HS",10413394,12744677,3625248,992913,1132625,3942999,1036064,2014830,2331284,1633866,625336,72082
"2015:Q2","NoHS",2284304,2784747,942336,322028,192185,695709,189439,443051,500443,331611,156292,12540
"2015:Q3","College",59039574,67006701,14128318,2498275,15434600,13700953,7918739,13325816,7967127,5710357,1780990,475780
"2015:Q3","SomeCollege",13338144,16203158,4120671,1160548,1798545,4836504,1435539,2851351,2865014,1866080,893487,105446
"2015:Q3","HS",10140592,12442380,3640030,994599,1001964,3767052,1063107,1975628,2301788,1584130,645520,72138
"2015:Q3","NoHS",2437880,2955532,988539,319211,174824,817332,215431,440195,517652,349340,155470,12841
"2015:Q4","College",60532831,68542106,14396855,2521444,16092618,13886695,8073548,13570946,8009275,5775897,1742495,490883
"2015:Q4","SomeCollege",13265713,16157449,4174601,1167820,1825471,4994192,1444446,2550919,2891737,1888915,898001,104820
"2015:Q4","HS",10148849,12382495,3617925,979821,1024969,3716211,1043314,2000254,2233647,1545664,610825,77158
"2015:Q4","NoHS",2567990,3107366,1027763,336881,189718,852628,216252,484125,539376,366312,159676,13388
"2016:Q1","College",61582920,69632380,14665072,2551406,16429000,14070190,8112624,13804088,8049459,5802977,1754600,491883
"2016:Q1","SomeCollege",13520194,16388737,4218290,1185795,1811880,5008046,1414844,2749881,2868543,1877152,903928,87463
"2016:Q1","HS",9971671,12169477,3578670,972925,1019881,3618418,1014387,1965197,2197807,1520640,599987,77180
"2016:Q1","NoHS",2690133,3239040,1046123,347450,198390,946320,218639,482120,548908,373194,161752,13961
"2016:Q2","College",62723130,70891889,15082810,2573720,16950132,14259082,8267378,13758767,8168759,5865691,1788992,514077
"2016:Q2","SomeCollege",13836114,16699885,4315552,1202649,1818470,5058012,1427611,2877590,2863772,1863547,920855,79369
"2016:Q2","HS",9805313,12011363,3565069,959810,1028117,3534178,1013497,1910691,2206049,1521178,609890,74981
"2016:Q2","NoHS",2809045,3372191,1059708,359415,210675,1033109,228320,480964,563147,379786,168703,14658
"2016:Q3","College",64189855,72500721,15398759,2595086,17524639,14487588,8478133,14016516,8310865,5928754,1836125,545986
"2016:Q3","SomeCollege",13972092,16899034,4436114,1203377,1825887,5157001,1460150,2816505,2926943,1911859,943126,71958
"2016:Q3","HS",9778975,11932235,3569322,947576,1037603,3466214,1021358,1890162,2153261,1461756,617894,73610
"2016:Q3","NoHS",2978606,3575849,1124171,376723,223157,1111439,239421,500937,597243,405439,176674,15129
"2016:Q4","College",64976986,73362470,15687421,2620867,17728369,14553951,8617286,14154576,8385483,5992035,1869013,524435
"2016:Q4","SomeCollege",13833109,16809609,4505026,1213364,1872146,5247426,1461792,2509855,2976500,1938852,962005,75643
"2016:Q4","HS",9729130,11842859,3577382,936793,1043575,3415543,994880,1874685,2113728,1416567,629493,67669
"2016:Q4","NoHS",3102639,3714366,1177119,384313,234120,1134514,240420,543880,611727,413905,183634,14188
"2017:Q1","College",66732171,75182934,16018071,2659719,18749274,14788798,8747824,14219248,8450763,6063327,1865882,521554
"2017:Q1","SomeCollege",14376148,17385664,4567875,1232067,2002195,5439849,1461859,2681819,3009516,1952213,973204,84099
"2017:Q1","HS",9755780,11809934,3566319,928061,1108698,3398257,956122,1852477,2054154,1378675,613362,62117
"2017:Q1","NoHS",3221191,3843586,1219492,399057,258871,1173736,235472,556958,622396,421077,187634,13685
"2017:Q2","College",67891205,76452404,16286817,2675058,19328221,14993644,8989182,14179483,8561200,6137484,1890585,533131
"2017:Q2","SomeCollege",14663504,17730515,4708371,1237596,2078262,5541483,1490283,2674521,3067011,1978350,988951,99711
"2017:Q2","HS",9760541,11787866,3629089,912472,1136995,3351043,952216,1806051,2027326,1342487,622372,62466
"2017:Q2","NoHS",3347530,3985657,1251106,407075,275042,1239521,244136,568779,638127,430812,193731,13585
"2017:Q3","College",69294107,77962027,16606434,2697115,19990327,15192896,9179653,14295602,8667920,6217823,1920023,530075
"2017:Q3","SomeCollege",14983863,18103834,4822865,1244290,2163408,5694157,1514252,2664861,3119971,2011524,1007861,100586
"2017:Q3","HS",9778433,11760828,3655742,898337,1170887,3323071,936217,1776573,1982395,1298953,625509,57933
"2017:Q3","NoHS",3486776,4144082,1300122,419481,293844,1289284,247248,594102,657306,443923,200076,13307
"2017:Q4","College",71313509,80116477,16898137,2727263,21084895,15383255,9436794,14586133,8802968,6295114,1950904,556950
"2017:Q4","SomeCollege",15322830,18527769,4902873,1252362,2293314,5922061,1558963,2598197,3204939,2048275,1034014,122650
"2017:Q4","HS",9852615,11787543,3647611,885161,1236275,3316715,924016,1777765,1934927,1245814,632868,56245
"2017:Q4","NoHS",3614710,4297401,1357054,437840,320563,1297115,249606,635222,682690,459304,210400,12986
"2018:Q1","College",71824957,80700105,17060118,2762633,21029611,15493260,9536014,14818469,8875149,6359972,1950817,564359
"2018:Q1","SomeCollege",15580465,18802596,4985603,1270891,2288339,5878848,1547935,2830979,3222130,2062974,1029943,129214
"2018:Q1","HS",9771582,11636619,3658681,882833,1209698,3221212,907672,1756522,1865038,1190013,620561,54464
"2018:Q1","NoHS",3731262,4423546,1375882,443475,323710,1392712,257184,630582,692284,471325,208172,12787
"2018:Q2","College",72945350,81920958,17344281,2794955,21337080,15661989,9795312,14987341,8975607,6439695,1968416,567497
"2018:Q2","SomeCollege",15893570,19162234,5123999,1283925,2319713,5994692,1583913,2855991,3268663,2090489,1044775,133400
"2018:Q2","HS",9766164,11594578,3707567,873732,1209417,3175853,904990,1723020,1828414,1148991,624640,54782
"2018:Q2","NoHS",3824749,4536024,1408342,456916,332808,1428351,265660,643948,711275,484504,214349,12421
"2018:Q3","College",74458691,83562896,17631114,2830625,22280362,15796274,9888525,15135995,9104205,6525814,2006689,571702
"2018:Q3","SomeCollege",16411518,19742129,5226884,1295768,2425647,6268003,1589682,2936145,3330612,2120620,1076016,133976
"2018:Q3","HS",9787327,11579677,3719342,860163,1258755,3181810,854937,1704671,1792350,1111052,630674,50624
"2018:Q3","NoHS",3858578,4595137,1447700,479429,356198,1392026,253249,666535,736558,498436,225743,12379
"2018:Q4","College",72354371,81573587,17892156,2865453,19359447,15687862,9990272,15778399,9219216,6588422,2068948,561847
"2018:Q4","SomeCollege",15426117,18771104,5291385,1317629,2086020,5669213,1552889,2853968,3344987,2157878,1057322,129787
"2018:Q4","HS",9281091,11056129,3691475,877388,1013496,2903018,895694,1675056,1775039,1055769,666432,52838
"2018:Q4","NoHS",4120115,4863313,1508422,458817,299433,1644062,293166,659415,743198,514165,216994,12040
"2019:Q1","College",76224350,85479218,18406398,2906504,21829375,16030008,10212638,16094295,9254868,6647867,2048914,558088
"2019:Q1","SomeCollege",16424674,19770597,5378405,1337212,2361615,6161148,1602888,2929331,3345923,2140817,1083593,121512
"2019:Q1","HS",9483245,11210465,3657110,856652,1173741,2982432,852440,1688091,1727220,1041332,639657,46230
"2019:Q1","NoHS",4211319,4966775,1544342,491312,352795,1593956,278526,705843,755456,515732,227590,12134
"2019:Q2","College",77409587,86785644,18410846,2942129,22439227,16220660,10463699,16309083,9376057,6730340,2069340,576377
"2019:Q2","SomeCollege",16762697,20159718,5464849,1353156,2429298,6332339,1653413,2926663,3397021,2159261,1102244,135516
"2019:Q2","HS",9510491,11215725,3695203,846440,1196350,2962467,852163,1663104,1705235,1013934,644751,46550
"2019:Q2","NoHS",4290845,5064344,1530753,507521,370475,1636139,286435,733022,773499,526590,235244,11665
"2019:Q3","College",77831558,87333113,18377579,2985420,22435497,16311757,10645216,16577644,9501555,6807513,2111221,582821
"2019:Q3","SomeCollege",16901335,20374454,5535077,1365069,2433419,6393931,1692878,2954079,3473119,2218120,1119460,135539
"2019:Q3","HS",9495852,11144111,3715068,846322,1174767,2912744,856122,1639088,1648260,950214,656153,41893
"2019:Q3","NoHS",4424858,5226114,1561134,520374,378204,1708596,298054,759751,801256,548492,240795,11969
"2019:Q4","College",80382982,90014276,18446314,3011712,24299349,16771405,10702004,16783493,9631295,6883734,2145843,601718
"2019:Q4","SomeCollege",17129314,20662753,5587652,1374723,2646271,6434042,1689299,2930767,3533439,2255752,1128947,148740
"2019:Q4","HS",9541556,11160784,3704930,840660,1292010,2865321,844360,1613503,1619228,906363,671452,41413
"2019:Q4","NoHS",4731417,5551934,1586986,525167,423981,1924784,306253,784763,820518,564290,244476,11751
