"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1997:Q1","Next9",10512975,11337462,2375831,567687,1894985,3102002,1239246,2157711,824487,651062,100845,72580
"1997:Q1","Next40",10525277,12930515,4236928,1117033,883827,3963777,630298,2098650,2405238,1859450,464709,81080
"1997:Q1","Bottom50",1278674,2886518,1373689,617667,79238,377744,76919,361262,1607844,882948,671722,53174
"1997:Q2","Top1",8930461,9197279,997578,366586,2955873,843424,1914464,2119355,266818,188434,13124,65261
"1997:Q2","Next9",10922538,11790002,2401196,558577,2157500,3221192,1242511,2209026,867464,672201,113954,81310
"1997:Q2","Next40",10857853,13281922,4301866,1126334,986027,4101269,599228,2167198,2424069,1870379,466437,87253
"1997:Q2","Bottom50",1289810,2925135,1385801,615543,87930,394166,76854,364841,1635325,900910,684523,49891
"1997:Q3","Top1",9265494,9532817,989342,366910,3202788,888809,1958571,2126397,267323,189146,12747,65429
"1997:Q3","Next9",11238940,12155086,2446743,564745,2314167,3313383,1266493,2249554,916145,702270,120807,93068
"1997:Q3","Next40",11132025,13576254,4328290,1140771,1059743,4228642,603352,2215456,2444229,1882042,474972,87215
"1997:Q3","Bottom50",1318554,3001235,1437444,617634,93631,406113,78464,367950,1682681,943549,697278,41854
"1997:Q4","Top1",9428398,9702671,998898,366554,3254321,879569,2013329,2189999,274273,190379,13322,70573
"1997:Q4","Next9",11484688,12416748,2540694,572531,2364409,3360585,1315408,2263121,932060,712299,124402,95359
"1997:Q4","Next40",11241118,13761636,4347959,1155576,1100734,4260892,629937,2266536,2520517,1930992,493679,95846
"1997:Q4","Bottom50",1349873,3023908,1444742,623365,95932,405402,81418,373049,1674036,920568,712762,40706
"1998:Q1","Top1",10114061,10383479,1006825,378793,3762099,931545,2140901,2163315,269418,188215,7801,73402
"1998:Q1","Next9",12025498,13004484,2606576,561971,2654233,3503598,1332104,2346001,978986,740280,136877,101829
"1998:Q1","Next40",11662343,14149151,4418793,1169598,1218691,4420549,612631,2308888,2486808,1920103,463916,102790
"1998:Q1","Bottom50",1374580,3088036,1479355,629774,106478,418469,79683,374278,1713456,960892,715450,37114
"1998:Q2","Top1",10271056,10548066,1057630,373854,3826956,939056,2117660,2232909,277010,191373,9530,76107
"1998:Q2","Next9",12266198,13274722,2666057,573300,2707076,3578061,1348669,2401560,1008524,758741,140799,108985
"1998:Q2","Next40",11912047,14468039,4567639,1186005,1261463,4484943,627146,2340844,2555992,1962706,485706,107581
"1998:Q2","Bottom50",1336695,3075144,1449351,634596,109117,420316,84886,376876,1738449,975319,731710,31421
"1998:Q3","Top1",9818027,10103766,1071440,333521,3289311,903595,2028491,2477407,285739,188016,16908,80815
"1998:Q3","Next9",12038635,13075618,2688433,628318,2438541,3539827,1417595,2362903,1036983,800211,132631,104141
"1998:Q3","Next40",12083849,14609658,4714680,1205879,1203685,4448185,713144,2324085,2525809,1904490,507887,113432
"1998:Q3","Bottom50",1267662,3109661,1494703,629053,101331,411119,96349,377107,1841999,1072124,743292,26583
"1998:Q4","Top1",10669445,10957612,1129077,393982,3959231,947499,2241599,2286224,288167,199864,8291,80012
"1998:Q4","Next9",12742490,13798969,2795955,573033,2839648,3749778,1347013,2493544,1056480,797437,151159,107883
"1998:Q4","Next40",12468872,15132730,4783065,1216349,1364908,4672246,637689,2458472,2663858,2033893,517833,112132
"1998:Q4","Bottom50",1342300,3163842,1506623,650436,115838,423214,79339,388391,1821542,1026248,763989,31306
"1999:Q1","Top1",10649802,10944268,1165024,416800,3907415,957950,2268059,2229020,294466,208700,5240,80526
"1999:Q1","Next9",12920785,13996692,2840430,563462,2845135,3840245,1344495,2562926,1075907,806353,156726,112827
"1999:Q1","Next40",12596557,15299081,4863615,1226359,1380069,4742814,617287,2468936,2702524,2087485,508041,106997
"1999:Q1","Bottom50",1385008,3225078,1557046,654686,115267,431032,75603,391444,1840070,1034138,772391,33542
"1999:Q2","Top1",11016663,11316642,1207174,448960,4255725,977610,2337055,2090118,299980,219108,1971,78900
"1999:Q2","Next9",13326613,14436345,2933228,542812,3068180,3964266,1335054,2592806,1109732,810904,164576,134252
"1999:Q2","Next40",12763882,15574385,4942111,1241387,1470755,4853881,592576,2473674,2810503,2185799,516787,107917
"1999:Q2","Bottom50",1445908,3288485,1594226,671711,122592,439220,69919,390816,1842577,1017387,788247,36943
"1999:Q3","Top1",10859444,11167911,1244638,444615,3981494,971982,2345039,2180143,308466,223905,5674,78887
"1999:Q3","Next9",13293962,14429715,2993855,568140,2952739,3954420,1420200,2540360,1135753,840092,159173,136488
"1999:Q3","Next40",12881593,15735081,5059905,1259673,1440712,4844085,645120,2485586,2853488,2209041,542313,102134
"1999:Q3","Bottom50",1445861,3366261,1656932,678305,117629,443843,73324,396227,1920400,1078186,804735,37478
