"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2004:Q1","HS",15.5,16.1,17.6,22.8,7.8,20,12.3,15.6,19.2,18,25,7.8
"2004:Q1","NoHS",4.6,4.5,6.5,6.3,1.7,3.8,2.9,4.6,4.1,3.8,5.5,1.7
"2004:Q2","College",62.4,61,56.2,49.8,78.4,55.3,66.6,62.7,53.6,55.5,43.3,74.7
"2004:Q2","SomeCollege",17.4,18.3,19.7,21.1,12.3,21.1,18.2,16.6,23.6,23.1,26.5,16.4
"2004:Q2","HS",15.6,16.1,17.5,22.8,7.7,20.1,12.3,15.8,18.7,17.5,24.8,7.7
"2004:Q2","NoHS",4.6,4.5,6.6,6.3,1.6,3.5,3,4.9,4.1,3.9,5.4,1.2
"2004:Q3","College",62.7,61.3,56.2,49.8,78.9,56,66.9,63,53.5,55.4,43.3,75.8
"2004:Q3","SomeCollege",17.3,18.2,20,21.1,12.1,20.7,18,16.3,23.5,23,26.3,16.3
"2004:Q3","HS",15.5,16,17.4,22.8,7.5,20,12.1,15.7,19,17.7,25.1,7.6
"2004:Q3","NoHS",4.5,4.5,6.5,6.2,1.5,3.2,3,5,4,3.8,5.3,0.2
"2004:Q4","College",63.5,61.9,56.3,49.5,79.3,56.4,68,64.3,53.4,55.2,43.1,74.2
"2004:Q4","SomeCollege",16.9,18,19.9,21.3,11.7,21.1,17.2,15.3,23.6,23,26.4,18.2
"2004:Q4","HS",15.3,15.9,17.4,22.8,7.5,19.7,12,15.7,18.9,17.8,25,6.7
"2004:Q4","NoHS",4.3,4.3,6.5,6.4,1.4,2.8,2.9,4.7,4.1,3.9,5.5,0.9
"2005:Q1","College",63.9,62.2,56.4,49.2,79.5,57.1,68.6,64.9,53.1,54.7,43.1,75.4
"2005:Q1","SomeCollege",16.8,17.9,19.8,21.5,11.5,20.7,16.4,15.8,23.4,22.9,26.4,16.7
"2005:Q1","HS",15.1,15.8,17.4,23,7.5,19.5,12.2,15.1,19.5,18.6,25.1,6.4
"2005:Q1","NoHS",4.2,4.1,6.4,6.3,1.4,2.7,2.9,4.1,4.1,3.8,5.4,1.5
"2005:Q2","College",64.3,62.5,56.5,48.9,79.6,57.5,68.7,65.7,52.9,54.4,43,76.1
"2005:Q2","SomeCollege",16.7,17.7,19.8,21.8,11.4,20.5,15.9,15.5,23,22.5,26.4,15.2
"2005:Q2","HS",15,15.8,17.5,23.1,7.6,19.3,12.4,15,20,19.2,25.2,6.6
"2005:Q2","NoHS",4,4,6.1,6.3,1.3,2.6,2.9,3.9,4.1,3.8,5.4,2.1
"2005:Q3","College",64.5,62.6,56.4,48.6,79.7,57.8,69,66,52.6,54.1,42.9,77.2
"2005:Q3","SomeCollege",16.6,17.6,19.9,21.9,11.2,20.6,15.5,15.2,23,22.6,26.3,13.5
"2005:Q3","HS",15,15.8,17.7,23.2,7.8,19.2,12.6,15,20.2,19.5,25.3,6.8
"2005:Q3","NoHS",3.9,3.9,6.1,6.3,1.3,2.5,2.9,3.8,4.1,3.9,5.4,2.5
"2005:Q4","College",64.8,62.8,56.3,48.3,79.8,58.2,69.3,66.6,52.4,53.8,42.8,78.9
"2005:Q4","SomeCollege",16.4,17.4,19.9,22,11.1,20.5,15,14.7,23,22.6,26.2,10.5
"2005:Q4","HS",15,15.9,17.8,23.4,7.9,19,12.7,15,20.4,19.6,25.5,7.5
"2005:Q4","NoHS",3.8,3.9,6,6.4,1.3,2.3,3,3.6,4.2,4,5.4,3.1
"2006:Q1","College",65,63,56.1,47.9,79.7,58.2,69.6,66.2,52.3,53.6,42.7,77.9
"2006:Q1","SomeCollege",16.5,17.5,19.9,22.2,11,20.6,14.7,15.8,22.7,22.3,26.4,11.1
"2006:Q1","HS",14.9,15.8,18.1,23.4,8,18.9,12.8,14.6,20.7,20.1,25.4,7.7
"2006:Q1","NoHS",3.6,3.7,5.8,6.4,1.3,2.2,2.9,3.4,4.2,4,5.5,3.3
"2006:Q2","College",65,62.8,56,47.6,79.5,58.6,69.7,66.2,52.1,53.3,42.7,78.3
"2006:Q2","SomeCollege",16.5,17.5,19.9,22.3,11,20.3,14.3,16.2,22.7,22.4,26.3,9.8
"2006:Q2","HS",15,16,18.3,23.7,8.2,18.8,13,14.4,20.9,20.3,25.6,8.1
"2006:Q2","NoHS",3.6,3.7,5.8,6.4,1.2,2.3,2.9,3.2,4.3,4,5.4,3.7
"2006:Q3","College",65,62.8,55.7,47.4,79.3,58.5,69.8,66.4,51.9,52.9,42.9,77.8
"2006:Q3","SomeCollege",16.4,17.4,19.9,22.3,11,20.6,14.1,15.7,22.8,22.5,26.3,9.9
"2006:Q3","HS",15.1,16.1,18.6,23.7,8.4,18.8,13.2,14.7,21,20.5,25.4,8.3
"2006:Q3","NoHS",3.5,3.7,5.8,6.5,1.3,2.1,2.9,3.2,4.4,4.1,5.5,4
"2006:Q4","College",64.9,62.7,55.5,47.1,79,58.3,69.8,66.1,51.7,52.7,42.9,75.4
"2006:Q4","SomeCollege",16.4,17.4,19.9,22.5,11.1,21.1,14,15.3,22.8,22.4,26.4,12
"2006:Q4","HS",15.3,16.3,19,23.8,8.6,18.7,13.3,15.2,21.2,20.8,25.2,8.6
"2006:Q4","NoHS",3.4,3.6,5.7,6.7,1.3,1.9,2.9,3.4,4.4,4.1,5.5,4
"2007:Q1","College",64.8,62.7,55.2,46.8,78.7,58.4,69.8,65.5,51.7,52.6,43.2,76.6
"2007:Q1","SomeCollege",16.6,17.6,19.9,22.7,11.1,21,13.7,16.6,22.5,22.1,26.5,10.3
"2007:Q1","HS",15.3,16.3,19.5,23.9,8.8,18.6,13.6,14.8,21.4,21.1,24.9,8.8
"2007:Q1","NoHS",3.3,3.5,5.5,6.6,1.3,1.9,2.9,3.2,4.4,4.1,5.5,4.3
"2007:Q2","College",64.7,62.5,54.9,46.5,78.3,58.3,70,64.8,51.6,52.4,43.1,74.8
"2007:Q2","SomeCollege",16.7,17.7,19.8,22.9,11.2,21.4,13.5,17.1,22.5,22,26.6,12.9
"2007:Q2","HS",15.4,16.5,19.9,23.8,9,18.5,13.7,14.9,21.5,21.4,24.7,8
"2007:Q2","NoHS",3.2,3.4,5.3,6.8,1.4,1.8,2.8,3.2,4.4,4.1,5.6,4.3
"2007:Q3","College",64.6,62.4,54.7,46.3,77.8,58.4,70.1,64.8,51.4,52.2,43.4,75.2
"2007:Q3","SomeCollege",16.7,17.7,19.6,23,11.4,21.6,13.2,17.1,22.3,22,26.3,9.9
"2007:Q3","HS",15.6,16.6,20.4,23.9,9.3,18.3,13.9,14.9,21.8,21.7,24.7,9.5
"2007:Q3","NoHS",3.2,3.4,5.3,6.8,1.4,1.7,2.8,3.2,4.4,4.1,5.5,5.4
"2007:Q4","College",64.6,62.4,55.1,46.4,77.9,58.2,69.1,65.5,51.6,52.4,43.6,74.2
"2007:Q4","SomeCollege",16.6,17.6,19.7,23.1,11.4,21.2,13.6,16.4,22.3,21.9,26,12.2
"2007:Q4","HS",15.6,16.7,20.1,23.9,9.2,18.7,14.4,14.9,21.8,21.7,25,9.1
"2007:Q4","NoHS",3.2,3.4,5.2,6.6,1.4,2,2.9,3.2,4.3,4,5.4,4.5
"2008:Q1","College",64,61.8,55.1,46.4,77.6,57.9,67.5,65,51.9,52.6,44.2,72.8
"2008:Q1","SomeCollege",16.9,17.8,19.8,23.1,11.7,20.4,14.1,17.6,22.3,21.9,25.6,14.8
"2008:Q1","HS",15.9,16.9,20.1,24.1,9.3,19.2,15.4,14.4,21.6,21.4,25.1,8.6
"2008:Q1","NoHS",3.3,3.4,5,6.3,1.4,2.5,3,3.1,4.2,4,5.1,3.7
"2008:Q2","College",63.9,61.8,55.3,46.6,77.7,57.9,67.2,64.8,52.2,53,44.4,75.7
"2008:Q2","SomeCollege",16.9,17.9,19.7,23.1,11.7,20.1,14.2,18.1,22.4,22.2,25.4,11.6
"2008:Q2","HS",15.9,16.9,19.9,24.1,9.2,19.3,15.6,14.1,21.1,20.7,25.2,9
"2008:Q2","NoHS",3.3,3.5,5.1,6.2,1.4,2.7,3,2.9,4.3,4.1,5,3.7
"2008:Q3","College",64.2,62,55.9,46.7,78.1,58.6,67.1,65.5,52.4,53.1,45,71
"2008:Q3","SomeCollege",16.7,17.8,19.4,23.1,11.6,19.5,14,18.2,22.5,22.2,25,17.4
"2008:Q3","HS",15.9,16.9,19.6,24.2,9.1,19.6,15.8,13.6,21,20.7,25.2,8.7
"2008:Q3","NoHS",3.2,3.4,5.1,5.9,1.2,2.4,3.1,2.7,4.1,4,4.8,2.9
"2008:Q4","College",64,61.8,56.1,46.8,77.6,59.2,65.5,66.6,52.6,53.3,45.6,77.7
"2008:Q4","SomeCollege",16.3,17.3,19.4,23.4,12.1,18.2,14.1,16.3,22,22.1,24.1,4.7
"2008:Q4","HS",16.5,17.5,19.6,24.5,9.2,20.2,17,14.2,21.6,20.8,26,13.1
"2008:Q4","NoHS",3.3,3.4,4.9,5.4,1.2,2.4,3.4,3,3.9,3.8,4.3,4.5
"2009:Q1","College",64.2,62,55.9,47,78.2,60.1,66.2,66.8,52.8,53.5,46.2,78.7
"2009:Q1","SomeCollege",16.4,17.5,19.6,23.4,11.9,17.5,13.5,17.4,22,22,24.2,4.3
"2009:Q1","HS",16.3,17.3,19.8,24.5,8.9,20.2,16.9,13.2,21.5,20.8,25.6,12.4
"2009:Q1","NoHS",3,3.2,4.7,5.1,1,2.2,3.3,2.5,3.8,3.7,4,4.7
"2009:Q2","College",64.8,62.6,56.4,47.2,78.9,59.8,67.6,66.7,53.1,53.9,46.1,78.8
"2009:Q2","SomeCollege",16.1,17.3,19.3,23.3,11.4,17.9,13.1,17.2,22.2,22.2,24.8,4.4
"2009:Q2","HS",16,16.9,19.6,24.2,8.6,19.8,16.3,13.5,20.9,20.2,24.9,12.8
"2009:Q2","NoHS",3,3.2,4.7,5.3,1,2.5,2.9,2.6,3.8,3.7,4.2,4
"2009:Q3","College",65.3,63.1,57,47.4,79.5,59.5,68.6,66.3,53.4,54.1,46.4,79.1
"2009:Q3","SomeCollege",16.3,17.4,19,23.2,11.1,18.5,12.9,18.3,22.4,22.4,25.3,4.5
"2009:Q3","HS",15.5,16.4,19.3,23.9,8.4,19.4,15.8,13,20.5,19.9,23.9,12.9
"2009:Q3","NoHS",2.9,3.1,4.8,5.5,1,2.6,2.6,2.4,3.8,3.6,4.3,3.5
"2009:Q4","College",66.1,63.9,57.5,47.5,80.1,59.6,69.1,68.1,53.8,54.5,46.6,77
"2009:Q4","SomeCollege",15.3,16.6,18.8,23.3,10.8,18.7,12.7,15,22.4,22.3,25.6,7.6
"2009:Q4","HS",15.7,16.5,19.1,23.7,8.2,19.2,15.6,14.1,20.1,19.7,23.4,12.5
"2009:Q4","NoHS",2.9,3.1,4.6,5.5,0.9,2.4,2.5,2.7,3.7,3.5,4.4,2.8
"2010:Q1","College",66.4,64.2,58,47.7,80.6,59.9,69.6,67.4,54.1,54.9,47,72
"2010:Q1","SomeCollege",15.7,16.9,18.6,23.2,10.6,18.9,12.5,17.2,22.5,22.3,26.1,8.7
"2010:Q1","HS",15.2,16,18.7,23.5,8,19,15.5,13.1,19.8,19.3,22.5,17
"2010:Q1","NoHS",2.7,2.9,4.6,5.6,0.8,2.2,2.4,2.3,3.6,3.5,4.4,2.3
"2010:Q2","College",66.9,64.7,58.6,47.8,81.1,60.9,69.3,68.6,54.6,55.4,47.5,71.1
"2010:Q2","SomeCollege",15.3,16.6,18.4,23.4,10.4,18,12.2,16.7,22.5,22.3,25.8,10.3
"2010:Q2","HS",15.1,15.9,18.4,23.6,7.8,18.8,15.9,12.7,19.5,18.8,22.7,16.9
"2010:Q2","NoHS",2.7,2.8,4.5,5.3,0.7,2.2,2.6,2.1,3.5,3.4,4.1,1.7
"2010:Q3","College",67.3,65.1,58.7,47.9,81.6,60.9,69.5,68.9,54.9,55.7,47.7,72.1
"2010:Q3","SomeCollege",15.2,16.5,18.5,23.3,10.1,18.5,12.2,16.2,22.7,22.4,26.1,11.1
"2010:Q3","HS",15,15.7,18.4,23.4,7.7,18.5,15.8,12.8,19,18.4,22,15.8
"2010:Q3","NoHS",2.6,2.7,4.4,5.5,0.6,2.2,2.5,2.1,3.4,3.4,4.2,1
"2010:Q4","College",67.6,65.4,58.7,48.1,81.6,60.3,70.1,69.8,55,55.9,47.7,70.1
"2010:Q4","SomeCollege",14.9,16.2,18.5,23.2,10.2,19.1,12.6,14.4,22.5,22.1,25.8,14.2
"2010:Q4","HS",15,15.7,18.6,23.1,7.5,18.6,15,13.5,19.1,18.6,22.1,14.5
"2010:Q4","NoHS",2.5,2.6,4.2,5.5,0.7,2,2.3,2.3,3.4,3.3,4.3,1.2
"2011:Q1","College",67.5,65.4,59,48.3,81.6,59.9,70.6,68.6,55.2,56.2,48.1,69.3
"2011:Q1","SomeCollege",15.4,16.6,18.2,23.1,10.4,19.5,12.8,16.3,22.5,22,26.1,16.5
"2011:Q1","HS",14.8,15.5,18.5,23,7.4,18.8,14.5,12.9,18.9,18.5,21.6,13
"2011:Q1","NoHS",2.3,2.5,4.3,5.5,0.7,1.8,2.1,2.2,3.4,3.3,4.2,1.3
"2011:Q2","College",67.7,65.6,59.5,48.5,81.6,59.7,70.9,68.9,55.4,56.4,48.2,69.9
"2011:Q2","SomeCollege",15.4,16.6,17.9,23.2,10.5,19.5,13,16.1,22.3,21.6,26,16.7
"2011:Q2","HS",14.6,15.4,18.4,23,7.2,19,14.1,12.8,19,18.8,21.7,12
"2011:Q2","NoHS",2.3,2.5,4.2,5.4,0.6,1.8,2,2.1,3.3,3.2,4.1,1.4
"2011:Q3","College",67.5,65.5,59,48.6,81.8,60.3,70.9,69.7,55.5,56.5,49,70.2
"2011:Q3","SomeCollege",15.4,16.5,18.2,23.1,10.7,18.6,12.9,16,22.1,21.7,25.1,14.6
"2011:Q3","HS",14.8,15.6,18.7,23.3,7,19.3,14.1,12.4,19.1,18.6,22.2,13.6
"2011:Q3","NoHS",2.2,2.4,4.2,4.9,0.5,1.8,2.1,1.9,3.3,3.3,3.6,1.6
"2011:Q4","College",67.7,65.6,58.8,48.8,81.8,59.6,71.2,70.4,55.6,56.6,49,69.3
"2011:Q4","SomeCollege",15.2,16.4,18.3,23,10.9,19.3,13.3,14.5,21.9,21.4,25.3,14.8
"2011:Q4","HS",14.9,15.7,18.9,23.1,6.8,19.5,13.5,13.1,19.2,18.8,21.9,14.3
"2011:Q4","NoHS",2.2,2.3,4,5.1,0.5,1.5,1.9,2.1,3.3,3.2,3.7,1.7
"2012:Q1","College",67.5,65.6,59.1,48.9,81.7,58.9,71.8,69.1,55.8,57,49.1,68.7
"2012:Q1","SomeCollege",15.9,16.8,18.2,23,11,20,13.6,16.1,21.8,21,25.9,16.8
"2012:Q1","HS",14.7,15.4,18.8,22.9,6.8,19.6,12.9,12.7,19.1,18.8,21.2,13
"2012:Q1","NoHS",2,2.2,3.9,5.2,0.6,1.4,1.7,2.1,3.3,3.2,3.8,1.5
"2012:Q2","College",67.4,65.6,59.3,49,81.7,58.9,71.9,69.2,56,57.1,49.4,68.8
"2012:Q2","SomeCollege",16,16.9,18.1,22.9,11.2,19.8,13.7,16.6,21.7,20.9,25.5,16.5
"2012:Q2","HS",14.6,15.3,18.6,23,6.6,19.8,12.7,12.3,19.1,18.8,21.4,13.1
"2012:Q2","NoHS",2,2.2,4,5.1,0.5,1.5,1.7,1.9,3.2,3.2,3.7,1.6
"2012:Q3","College",67.5,65.7,59.2,49.2,81.6,58.4,72,69.6,56,57.2,49.5,68
"2012:Q3","SomeCollege",16,16.9,18.2,22.8,11.3,20.1,14.1,15.9,21.7,20.8,25.6,18.2
"2012:Q3","HS",14.5,15.2,18.6,22.9,6.6,19.9,12.3,12.5,19.1,18.9,21.3,12.1
"2012:Q3","NoHS",2,2.2,4,5.1,0.5,1.5,1.6,2,3.2,3.1,3.7,1.7
"2012:Q4","College",67.5,65.8,59.3,49.3,81.5,58.3,72.1,70.1,56.3,57.6,49.8,66.5
"2012:Q4","SomeCollege",15.9,16.9,18.3,22.8,11.5,20,14.3,15.6,21.7,20.6,25.2,20.9
"2012:Q4","HS",14.5,15.2,18.5,22.9,6.4,20,12.1,12.4,18.9,18.6,21.4,11.2
"2012:Q4","NoHS",2.1,2.2,4,5,0.5,1.7,1.6,1.9,3.2,3.2,3.5,1.4
"2013:Q1","College",67.6,65.8,59.7,49.5,81.3,57.7,72.4,69.7,56.1,57.4,49.5,66.3
"2013:Q1","SomeCollege",16.3,17.1,18.2,22.8,11.7,20.7,14.7,15.9,21.6,20.3,25.8,21.7
"2013:Q1","HS",14.1,14.9,18.1,22.6,6.4,20.1,11.5,12.4,19.3,19.4,20.9,10.3
"2013:Q1","NoHS",2,2.2,4,5.1,0.6,1.5,1.4,2,3,2.9,3.7,1.7
"2013:Q2","College",67.3,65.6,59.8,49.7,81.1,57.4,72.4,69.2,56.1,57.6,49.5,65.2
"2013:Q2","SomeCollege",16.7,17.4,18.3,22.8,12,20.8,15.1,16.9,21.6,20.1,25.8,23.2
"2013:Q2","HS",14,14.8,17.8,22.5,6.3,20.2,11.2,12,19.3,19.4,21,9.8
"2013:Q2","NoHS",2,2.2,4.1,5,0.6,1.6,1.4,1.9,3,2.9,3.7,1.8
"2013:Q3","College",67.4,65.7,59.9,50,80.8,57,72.3,70,56.2,57.8,49.6,64.9
"2013:Q3","SomeCollege",16.6,17.4,18.4,22.7,12.2,21.1,15.5,16,21.7,20.2,25.8,24.7
"2013:Q3","HS",13.8,14.6,17.5,22.4,6.3,20.1,10.8,12.1,19,19.1,20.9,8.7
"2013:Q3","NoHS",2.1,2.2,4.2,5,0.6,1.8,1.3,1.9,3,2.9,3.7,1.7
"2013:Q4","College",67.7,66.1,60.1,49.9,81.4,57.1,72.8,70.3,56.3,57.9,49.5,64.8
"2013:Q4","SomeCollege",16.4,17.2,18.3,22.6,11.7,21.6,15.3,15.1,21.8,20.1,26.1,24.4
"2013:Q4","HS",13.7,14.4,17.4,21.9,6.2,19.6,10.6,12.5,18.7,18.9,20.3,9.1
"2013:Q4","NoHS",2.2,2.3,4.2,5.5,0.7,1.7,1.3,2.1,3.2,3,4,1.7
"2014:Q1","College",68,66.4,60.4,49.9,81.8,57.4,73.3,70,56.7,58.3,49.9,66.2
"2014:Q1","SomeCollege",16.3,17.1,18.1,22.7,11.3,21.6,14.9,15.8,21.6,20,26.3,22.4
"2014:Q1","HS",13.4,14.1,17.2,21.7,6.1,19.1,10.5,12.1,18.5,18.7,19.7,9.7
"2014:Q1","NoHS",2.2,2.4,4.2,5.7,0.7,1.9,1.4,2.2,3.3,3.1,4.1,1.7
"2014:Q2","College",68.3,66.7,60.5,49.9,82.2,57.5,73.8,70.2,56.9,58.6,50,66.3
"2014:Q2","SomeCollege",16.2,17,18.2,22.8,11,21.8,14.6,15.5,21.6,19.9,26.4,22.8
"2014:Q2","HS",13.2,13.9,17.2,21.3,6.1,18.7,10.2,12,18.1,18.3,19.4,9.3
"2014:Q2","NoHS",2.3,2.4,4.2,6,0.8,2,1.4,2.3,3.4,3.2,4.3,1.6
"2014:Q3","College",68.4,66.8,60.7,49.9,82.5,57.8,73.9,70,57.3,58.9,50.3,67.3
"2014:Q3","SomeCollege",16.3,17,18.1,22.9,10.7,21.7,14.3,16.1,21.5,19.8,26.2,22
"2014:Q3","HS",13,13.6,17,21.1,5.9,18.3,10.2,11.7,17.8,18,19.1,9.2
"2014:Q3","NoHS",2.4,2.5,4.2,6.1,0.8,2.2,1.5,2.3,3.5,3.3,4.3,1.6
"2014:Q4","College",68.9,67.3,61.1,50,82.8,57.9,74.1,71.1,57.5,59.2,50.3,68.2
"2014:Q4","SomeCollege",15.9,16.7,18,23,10.4,22,14.2,14.7,21.3,19.7,26.3,20.7
"2014:Q4","HS",12.7,13.4,16.7,20.7,5.9,17.9,10.1,11.7,17.6,17.8,18.9,9.6
"2014:Q4","NoHS",2.4,2.6,4.2,6.3,0.9,2.3,1.6,2.4,3.6,3.4,4.5,1.6
"2015:Q1","College",69.1,67.6,61.4,50.1,83.1,58.2,74.2,71,57.8,59.5,50.6,69
"2015:Q1","SomeCollege",15.9,16.6,17.9,23.1,10.2,21.8,14,15.2,21.2,19.5,26.4,19.5
"2015:Q1","HS",12.4,13.1,16.4,20.4,5.8,17.3,10,11.3,17.4,17.6,18.4,9.9
"2015:Q1","NoHS",2.5,2.7,4.2,6.4,0.9,2.6,1.7,2.4,3.6,3.4,4.5,1.7
"2015:Q2","College",69.3,67.8,61.7,50.1,83.4,58.6,74.4,70.9,58,59.8,50.7,69.3
"2015:Q2","SomeCollege",15.9,16.6,18,23.3,10,21.6,13.8,15.6,21.1,19.4,26.3,19.1
"2015:Q2","HS",12.1,12.8,16.2,20.1,5.7,16.8,9.9,11.1,17.2,17.3,18.4,9.8
"2015:Q2","NoHS",2.7,2.8,4.2,6.5,1,3,1.8,2.4,3.7,3.5,4.6,1.7
"2015:Q3","College",69.5,68,61.8,50.2,83.8,59.3,74.5,71.7,58.4,60,51.2,71.4
"2015:Q3","SomeCollege",15.7,16.4,18,23.3,9.8,20.9,13.5,15.3,21,19.6,25.7,15.8
"2015:Q3","HS",11.9,12.6,15.9,20,5.4,16.3,10,10.6,16.9,16.7,18.6,10.8
"2015:Q3","NoHS",2.9,3,4.3,6.4,0.9,3.5,2,2.4,3.8,3.7,4.5,1.9
"2015:Q4","College",70,68.4,62,50.4,84.1,59.2,74.9,72.9,58.6,60.3,51.1,71.5
"2015:Q4","SomeCollege",15.3,16.1,18,23.3,9.5,21.3,13.4,13.7,21.1,19.7,26.3,15.3
"2015:Q4","HS",11.7,12.4,15.6,19.6,5.4,15.8,9.7,10.8,16.3,16.1,17.9,11.2
"2015:Q4","NoHS",3,3.1,4.4,6.7,1,3.6,2,2.6,3.9,3.8,4.7,2
"2016:Q1","College",70.2,68.7,62.4,50.4,84.4,59.5,75.4,72.6,58.9,60.6,51.3,73.4
"2016:Q1","SomeCollege",15.4,16.2,17.9,23.4,9.3,21.2,13.1,14.5,21,19.6,26.4,13
"2016:Q1","HS",11.4,12,15.2,19.2,5.2,15.3,9.4,10.3,16.1,15.9,17.5,11.5
"2016:Q1","NoHS",3.1,3.2,4.5,6.9,1,4,2,2.5,4,3.9,4.7,2.1
"2016:Q2","College",70.3,68.8,62.8,50.5,84.7,59.7,75.6,72.3,59.2,60.9,51.3,75.3
"2016:Q2","SomeCollege",15.5,16.2,18,23.6,9.1,21.2,13.1,15.1,20.7,19.4,26.4,11.6
"2016:Q2","HS",11,11.7,14.8,18.8,5.1,14.8,9.3,10,16,15.8,17.5,11
"2016:Q2","NoHS",3.2,3.3,4.4,7.1,1.1,4.3,2.1,2.5,4.1,3.9,4.8,2.1
"2016:Q3","College",70.6,69.1,62.8,50.7,85,59.8,75.7,72.9,59.4,61.1,51.4,77.3
"2016:Q3","SomeCollege",15.4,16.1,18.1,23.5,8.9,21.3,13,14.7,20.9,19.7,26.4,10.2
"2016:Q3","HS",10.8,11.4,14.6,18.5,5,14.3,9.1,9.8,15.4,15.1,17.3,10.4
"2016:Q3","NoHS",3.3,3.4,4.6,7.4,1.1,4.6,2.1,2.6,4.3,4.2,4.9,2.1
"2016:Q4","College",70.9,69.4,62.9,50.8,84.9,59.8,76.2,74.2,59.5,61.4,51.3,76.9
"2016:Q4","SomeCollege",15.1,15.9,18.1,23.5,9,21.5,12.9,13.2,21.1,19.9,26.4,11.1
"2016:Q4","HS",10.6,11.2,14.3,18.2,5,14,8.8,9.8,15,14.5,17.3,9.9
"2016:Q4","NoHS",3.4,3.5,4.7,7.5,1.1,4.7,2.1,2.9,4.3,4.2,5,2.1
"2017:Q1","College",70.9,69.5,63.1,51,84.8,59.6,76.7,73.6,59.8,61.8,51.3,76.5
"2017:Q1","SomeCollege",15.3,16.1,18,23.6,9.1,21.9,12.8,13.9,21.3,19.9,26.7,12.3
"2017:Q1","HS",10.4,10.9,14.1,17.8,5,13.7,8.4,9.6,14.5,14,16.9,9.1
"2017:Q1","NoHS",3.4,3.6,4.8,7.6,1.2,4.7,2.1,2.9,4.4,4.3,5.2,2
"2017:Q2","College",71,69.5,62.9,51.1,84.7,59.7,77,73.7,59.9,62.1,51.2,75.2
"2017:Q2","SomeCollege",15.3,16.1,18.2,23.7,9.1,22.1,12.8,13.9,21.5,20,26.8,14.1
"2017:Q2","HS",10.2,10.7,14,17.4,5,13.3,8.2,9.4,14.2,13.6,16.8,8.8
"2017:Q2","NoHS",3.5,3.6,4.8,7.8,1.2,4.9,2.1,3,4.5,4.4,5.2,1.9
"2017:Q3","College",71,69.6,62.9,51.3,84.6,59.6,77.3,74,60.1,62.4,51.2,75.5
"2017:Q3","SomeCollege",15.4,16.2,18.3,23.7,9.2,22.3,12.7,13.8,21.6,20.2,26.9,14.3
"2017:Q3","HS",10,10.5,13.9,17.1,5,13,7.9,9.2,13.7,13,16.7,8.3
"2017:Q3","NoHS",3.6,3.7,4.9,8,1.2,5.1,2.1,3.1,4.6,4.5,5.3,1.9
"2017:Q4","College",71.2,69.8,63,51.4,84.6,59.4,77.5,74.4,60.2,62.6,51,74.4
"2017:Q4","SomeCollege",15.3,16.1,18.3,23.6,9.2,22.8,12.8,13.3,21.9,20.4,27,16.4
"2017:Q4","HS",9.8,10.3,13.6,16.7,5,12.8,7.6,9.1,13.2,12.4,16.5,7.5
"2017:Q4","NoHS",3.6,3.7,5.1,8.3,1.3,5,2.1,3.2,4.7,4.6,5.5,1.7
"2018:Q1","College",71.2,69.8,63,51.5,84.6,59.6,77.9,74,60.6,63.1,51.2,74.2
"2018:Q1","SomeCollege",15.4,16.3,18.4,23.7,9.2,22.6,12.6,14.1,22,20.5,27,17
"2018:Q1","HS",9.7,10.1,13.5,16.5,4.9,12.4,7.4,8.8,12.7,11.8,16.3,7.2
"2018:Q1","NoHS",3.7,3.8,5.1,8.3,1.3,5.4,2.1,3.1,4.7,4.7,5.5,1.7
"2018:Q2","College",71.2,69.9,62.9,51.7,84.7,59.6,78.1,74.2,60.7,63.4,51.1,73.9
"2018:Q2","SomeCollege",15.5,16.3,18.6,23.7,9.2,22.8,12.6,14.1,22.1,20.6,27.1,17.4
"2018:Q2","HS",9.5,9.9,13.4,16.2,4.8,12.1,7.2,8.5,12.4,11.3,16.2,7.1
"2018:Q2","NoHS",3.7,3.9,5.1,8.4,1.3,5.4,2.1,3.2,4.8,4.8,5.6,1.6
"2018:Q3","College",71.2,69.9,62.9,51.8,84.6,59.3,78.6,74,60.8,63.6,50.9,74.4
"2018:Q3","SomeCollege",15.7,16.5,18.7,23.7,9.2,23.5,12.6,14.4,22.3,20.7,27.3,17.4
"2018:Q3","HS",9.4,9.7,13.3,15.7,4.8,11.9,6.8,8.3,12,10.8,16,6.6
"2018:Q3","NoHS",3.7,3.8,5.2,8.8,1.4,5.2,2,3.3,4.9,4.9,5.7,1.6
"2018:Q4","College",71.5,70.2,63,51.9,85.1,60.6,78.5,75.3,61.1,63.9,51.6,74.3
"2018:Q4","SomeCollege",15.2,16.1,18.6,23.9,9.2,21.9,12.2,13.6,22.2,20.9,26.4,17.2
"2018:Q4","HS",9.2,9.5,13,15.9,4.5,11.2,7,8,11.8,10.2,16.6,7
"2018:Q4","NoHS",4.1,4.2,5.3,8.3,1.3,6.3,2.3,3.1,4.9,5,5.4,1.6
"2019:Q1","College",71.7,70.4,63.5,52,84.9,59.9,78.9,75.1,61.4,64.3,51.2,75.6
"2019:Q1","SomeCollege",15.4,16.3,18.6,23.9,9.2,23,12.4,13.7,22.2,20.7,27.1,16.5
